assists,attempted_passes,big_chances_created,big_chances_missed,bonus,bps,clean_sheets,clearances_blocks_interceptions,completed_passes,creativity,dribbles,errors_leading_to_goal,errors_leading_to_goal_attempt,fouls,goals_conceded,goals_scored,ict_index,influence,key_passes,loaned_in,loaned_out,minutes,offside,open_play_crosses,opponent_team,own_goals,penalties_conceded,penalties_missed,penalties_saved,recoveries,red_cards,round,saves,selected,tackled,tackles,target_missed,team_a_score,team_h_score,threat,total_points,transfers_balance,transfers_in,transfers_out,value,was_home,winning_goals,yellow_cards,first_name,second_name,goals_scored,assists,total_points,minutes,goals_conceded,creativity,influence,threat,bonus,bps,ict_index,clean_sheets,red_cards,yellow_cards,selected_by_percent,now_cost,id,,,,,
0,1,0,0,0,3,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,7,0,0,12,0,0,0,0,0,0,33,0,15586,0,0,0,3,1,0,1,174,497,323,51,TRUE,0,0,Dejan,Lovren,1,1,56,813,5,27,197.8,68,9,213,29.3,5,0,1,1.5,49,239,,,,,
0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,12,0,0,0,0,0,0,33,0,7744,0,0,0,3,1,0,0,-3,36,39,60,TRUE,0,0,Alberto,Moreno,0,0,4,154,2,42,20,5,0,24,6.7,0,0,0,0.2,41,240,,,,,
0,16,0,1,0,25,0,0,9,2.1,0,0,0,1,1,1,5.4,29.4,0,0,0,61,0,0,12,0,0,0,0,2,0,33,0,115384,0,0,1,3,1,22,6,-5637,624,6261,46,TRUE,0,0,Nathaniel,Clyne,0,0,24,1001,18,58.9,150.6,58,0,142,26.5,2,0,2,0.9,44,241,,,,,
0,3,0,0,0,1,0,0,1,0,0,0,0,1,1,0,0,0,0,0,0,7,0,0,12,0,0,0,0,0,0,33,0,28647,1,0,0,3,1,0,1,105,918,813,55,TRUE,0,0,Joseph,Gomez,0,0,52,1047,4,91.8,208.6,44,2,259,34.5,7,0,2,1,48,242,,,,,
0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,12,0,0,0,0,0,0,33,0,7865,0,0,0,3,1,0,0,-26,2,28,56,TRUE,0,0,Joel,Matip,1,0,64,1265,12,40.8,346.2,81,6,311,46.9,6,0,3,1.1,49,243,,,,,
0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,12,0,0,0,0,0,0,33,0,292,0,0,0,3,1,0,0,2,3,1,55,TRUE,0,0,Ragnar,Klavan,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,44,244,,,,,
0,22,1,1,0,7,1,2,16,32.7,0,0,0,0,0,0,6.1,11.2,2,0,0,78,0,2,1,0,0,0,0,9,0,33,0,1105423,4,0,3,0,1,17,3,33200,50931,17731,65,TRUE,0,0,Trent,Alexander-Arnold,1,7,131,2018,12,637.5,546,235,14,555,141.7,12,0,3,20,55,245,,,,,
0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,6,0,0,0,0,0,0,33,0,19094,0,0,0,0,2,0,0,22,124,102,42,FALSE,0,0,Virgil,van Dijk,3,3,169,2934,20,93.8,848.6,417,17,785,136.1,16,0,1,30.3,66,246,,,,,
0,35,0,0,0,20,0,2,20,0,0,0,0,0,2,0,4.5,44.8,0,0,0,90,0,0,6,0,0,0,0,11,0,33,5,1058484,0,0,0,0,2,0,2,-27069,3340,30409,48,FALSE,0,0,Andrew,Robertson,0,10,180,2773,18,643.8,641,287,27,761,157.3,17,0,4,37.3,68,247,,,,,
0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,6,0,0,0,0,0,0,33,0,1031,0,0,0,0,2,0,0,2,26,24,44,FALSE,0,0,Alex,Oxlade-Chamberlain,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,64,248,,,,,
0,31,0,0,0,12,0,2,26,5.7,1,0,0,0,2,0,2,10.6,0,0,0,90,0,1,6,0,0,0,0,0,0,33,0,36797,2,1,1,0,2,4,1,-672,147,819,50,FALSE,0,0,Jordan,Henderson,1,1,56,1540,12,223.8,273.8,134,2,312,63.3,8,1,1,0.6,53,249,,,,,
0,46,0,0,0,9,0,4,40,0.5,0,0,0,1,2,0,3.2,13.6,0,0,0,90,0,0,6,0,0,0,0,5,0,33,0,60635,0,0,0,0,2,18,0,-1973,952,2925,42,FALSE,0,1,Adam,Lallana,0,1,23,460,3,139,85.4,113,0,96,33.8,3,0,1,0.7,69,250,,,,,
0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,6,0,0,0,0,0,0,33,0,1233,0,0,0,0,2,0,0,1,2,1,45,FALSE,0,0,Sadio,Mané,17,3,189,2626,19,540.6,816.8,1135,21,577,249.2,15,0,2,34.6,101,251,,,,,
0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,6,0,0,0,0,0,0,33,0,114666,0,0,0,0,2,0,0,-1362,329,1691,43,FALSE,0,0,Georginio,Wijnaldum,2,1,88,2385,14,355.5,345.2,308,6,372,101.2,15,0,3,1.1,55,252,,,,,
0,42,0,0,0,16,0,3,38,11.3,0,0,0,1,2,0,2.3,9,1,0,0,90,0,0,6,0,0,0,0,5,0,33,0,362810,1,2,1,0,2,3,1,-25142,2894,28036,47,FALSE,0,0,Mohamed,Salah,18,10,216,2823,18,838.5,983.2,1819,15,565,363.9,17,0,1,35.8,132,253,,,,,
0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,6,0,0,0,0,0,0,33,0,5084,0,0,0,0,2,0,0,-17,3,20,42,FALSE,0,0,James,Milner,4,5,94,1717,13,714.5,537.4,357,12,423,161.4,9,1,3,2.5,56,254,,,,,
0,29,0,0,0,6,0,2,20,2.4,0,0,0,0,2,0,2.2,19.2,0,0,0,90,0,0,6,0,0,0,0,4,0,33,0,11654,2,0,0,0,2,0,1,-575,19,594,45,FALSE,0,0,Fabio Henrique,Tavares,1,2,56,1738,12,266.7,361.2,165,0,259,79.4,9,0,6,0.6,55,255,,,,,
0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,6,0,0,0,0,0,0,33,0,103847,0,0,0,0,2,0,0,-6660,459,7119,43,FALSE,0,0,Naby,Keita,1,1,53,1160,8,174.2,220.4,322,3,183,71.7,7,0,0,1.5,71,256,,,,,
0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,6,0,0,0,0,0,0,33,0,97032,0,0,0,0,2,0,0,-2340,131,2471,43,FALSE,0,0,Roberto,Firmino,12,8,156,2426,15,610.5,752.4,1145,24,636,250.1,17,0,0,17.2,93,257,,,,,
0,47,0,0,0,10,0,1,41,1.9,0,0,0,1,1,0,0.6,4.2,0,0,0,69,0,0,6,0,0,0,0,4,0,33,0,33127,0,0,0,0,2,0,2,-1681,540,2221,48,FALSE,0,0,Danny,Ings,7,1,75,1315,20,245.1,367,678,11,265,129,5,0,1,2.4,54,258,,,,,
0,1,0,0,0,3,0,1,1,0,0,0,0,0,0,0,0.1,1,0,0,0,5,0,0,15,0,0,0,0,1,0,33,0,14457,0,0,0,1,0,0,1,38,212,174,47,FALSE,0,0,Dominic,Solanke,0,1,12,279,5,69.1,65.6,105,0,36,24,0,0,0,0.5,47,259,,,,,
0,5,0,0,0,6,0,1,3,0.2,1,0,0,0,1,0,0.4,4.2,0,0,0,20,0,0,6,0,0,0,0,1,0,33,0,52650,0,1,0,0,2,0,1,710,1770,1060,42,FALSE,0,0,Ederson,Santana de Moraes,0,1,138,2880,21,33,454.6,0,4,579,48.8,16,0,2,21.7,56,260,,,,,
0,37,0,0,0,12,0,2,33,4.3,0,0,0,0,2,0,4.4,14.8,0,0,0,90,0,0,6,0,0,0,0,5,0,33,0,14901,0,0,0,0,2,25,2,-1907,545,2452,64,FALSE,0,0,Claudio,Bravo,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.1,48,261,,,,,
0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,6,0,0,0,0,0,0,33,0,80140,0,0,0,0,2,0,0,-5722,488,6210,68,FALSE,0,0,John,Stones,0,0,72,1660,15,114.8,353.2,49,7,393,51.7,8,0,1,4.7,52,262,,,,,
0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,6,0,0,0,0,0,0,33,0,4644,0,0,0,0,2,0,0,-2,9,11,45,FALSE,0,0,Vincent,Kompany,0,0,30,775,5,34.5,187,42,2,174,26.4,3,0,4,1.1,52,263,,,,,
0,18,0,0,0,4,0,1,13,11.8,0,0,0,2,2,0,5.4,2.4,1,0,0,90,1,0,6,0,0,0,0,3,0,33,0,408463,1,0,0,0,2,40,2,-25172,888,26060,68,FALSE,0,0,Nicolás,Otamendi,0,0,68,1228,7,53.7,280.2,143,5,329,47.7,9,0,1,2.9,60,264,,,,,
0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,6,0,0,0,0,0,0,33,0,5717,0,0,0,0,2,0,0,-83,146,229,54,FALSE,0,0,Kyle,Walker,1,1,117,2239,15,318.6,404.8,137,6,539,86.1,14,0,3,11.3,64,265,,,,,
0,10,0,0,0,5,0,0,6,0.2,2,0,0,0,1,0,0.1,1,0,0,0,45,0,0,6,0,0,0,0,1,0,33,0,114833,0,0,0,0,2,0,1,-4463,2923,7386,61,FALSE,0,0,Danilo Luiz,da Silva,1,0,44,802,7,117.8,165,99,7,196,38.2,4,0,1,0.7,50,266,,,,,
0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,6,0,0,0,0,0,0,33,0,802,0,0,0,0,2,0,0,0,2,2,50,FALSE,0,0,Benjamin,Mendy,0,6,57,810,5,213.3,231.2,63,6,250,50.6,4,0,1,5.9,61,267,,,,,
0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,15,0,0,0,0,0,0,33,0,11325,0,0,0,1,0,0,0,-112,47,159,43,FALSE,0,0,Aymeric,Laporte,2,2,131,2516,19,179.6,611.6,222,7,596,101.6,14,0,3,10.3,60,268,,,,,
0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,15,0,0,0,0,0,0,33,0,2203,0,0,0,1,0,0,0,-2,5,7,40,FALSE,0,0,Fabian,Delph,0,1,29,722,9,97.8,153.8,24,2,186,27.5,3,1,1,0.3,53,269,,,,,
0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,15,0,0,0,0,0,0,33,0,3652,0,0,0,1,0,0,0,-1,21,22,42,FALSE,0,0,Raheem,Sterling,15,13,201,2230,17,829.3,934,1331,23,670,309.5,13,0,2,18.4,115,270,,,,,
0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,15,0,0,0,0,0,0,33,0,7298,0,0,0,1,0,0,0,-39,163,202,49,FALSE,0,0,David,Silva,6,6,122,1983,13,975.2,625.6,971,13,526,257.3,12,0,1,4.6,85,271,,,,,
0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,6,0,0,0,0,0,0,33,0,53339,0,0,0,0,2,0,0,-25,61,86,48,FALSE,0,0,Fernando,Luiz Rosa,1,3,77,2273,15,383,516.4,208,4,426,111,12,0,5,3,53,272,,,,,
0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,8,0,0,0,0,0,0,33,0,166997,0,0,0,0,1,0,0,-7949,155,8104,47,FALSE,0,0,Kevin,De Bruyne,2,1,46,829,2,474.5,232.4,260,5,220,96.7,6,0,2,3.5,97,273,,,,,
0,51,0,0,0,6,0,3,43,3,0,0,1,2,1,0,1.1,8.2,0,0,0,90,0,0,8,0,0,0,0,3,0,33,0,110415,0,0,0,0,1,0,1,-311,1275,1586,44,FALSE,0,1,Ilkay,Gündogan,5,2,88,1591,13,627.9,428,397,8,402,145.3,9,0,2,2.4,55,274,,,,,
0,25,0,0,0,12,0,1,7,0,0,0,0,0,3,0,1.3,13.4,0,0,0,90,0,0,12,0,0,0,0,6,0,33,2,30200,0,0,0,3,1,0,1,5221,6276,1055,43,TRUE,0,0,Leroy,Sané,9,11,140,1611,13,596.9,637.6,912,13,466,214.8,8,0,1,7.2,93,275,,,,,
0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,6,0,0,0,0,0,0,33,0,29904,0,0,0,0,2,0,0,1,45,44,67,FALSE,0,0,Bernardo Mota,Veiga de Carvalho e Silva,6,8,131,2374,20,831.1,656.6,803,14,556,229.4,11,0,3,8.6,76,276,,,,,
0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,10,0,0,0,0,0,0,33,0,8894,0,0,0,4,1,0,0,-22,26,48,43,FALSE,0,0,Phil,Foden,0,0,13,188,0,109.8,36.8,116,0,58,26.2,1,0,0,0.1,45,277,,,,,
0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,7,0,0,0,0,0,0,33,0,34599,0,0,0,1,0,0,0,-157,241,398,47,TRUE,0,0,Brahim,Diaz,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,47,278,,,,,
0,63,0,0,0,11,1,3,50,2.6,0,0,0,0,0,0,1.4,11.4,0,0,0,90,0,0,19,0,0,0,0,7,0,33,0,388665,2,1,0,0,2,0,3,-2220,3878,6098,46,TRUE,0,0,Oleksandr,Zinchenko,0,3,31,701,3,178.3,183.6,42,1,156,40.4,5,0,0,0.2,47,279,,,,,
0,44,0,0,0,10,0,1,32,7.1,0,0,0,1,4,0,1.6,7,0,0,0,90,0,1,11,0,0,0,0,10,0,33,0,6074,1,0,0,4,1,2,0,-11,39,50,44,TRUE,0,0,Sergio,Agüero,19,10,175,1972,14,427.6,850.2,1379,23,648,265.6,12,0,4,34.5,118,280,,,,,
0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,16,0,0,0,0,0,0,33,0,131710,0,0,0,3,1,0,0,-1194,270,1464,68,FALSE,0,0,Gabriel Fernando,de Jesus,6,3,72,972,10,296.9,353.8,798,7,238,145.1,2,0,0,1.6,99,281,,,,,
0,14,0,0,0,15,0,13,10,0.3,0,0,0,0,2,0,4.4,35.8,0,0,0,82,0,0,12,0,0,0,0,4,0,33,0,15376,0,2,2,3,1,8,1,-462,30,492,46,TRUE,0,0,David,de Gea,0,0,109,2880,43,0,730,0,7,557,72.9,7,0,1,16.4,57,282,,,,,
0,39,0,0,0,13,0,12,30,0.1,0,0,0,1,2,0,2.2,18.2,0,0,0,90,0,0,6,0,0,0,0,5,0,33,0,17954,0,0,1,0,2,4,1,-423,72,495,42,FALSE,0,0,Sergio,Romero,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.1,49,283,,,,,
0,47,0,0,0,9,0,3,30,25.1,2,0,0,0,2,0,6.8,15.8,2,0,0,90,0,0,6,0,0,0,0,8,0,33,0,691594,6,1,0,0,2,27,2,-126502,2332,128834,70,FALSE,0,0,Chris,Smalling,1,0,52,1767,27,19,390.4,170,3,284,57.9,4,0,1,1.4,56,284,,,,,
0,34,0,0,0,12,0,0,26,0,0,0,0,0,1,0,0.5,4.8,0,0,0,90,0,0,16,0,0,0,0,13,0,33,0,1501921,0,0,0,3,1,0,2,19183,30934,11751,59,FALSE,0,0,Phil,Jones,0,1,39,991,12,32.3,234.6,36,3,229,30.4,3,0,0,0.5,51,285,,,,,
0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,33,0,603,0,0,0,0,1,0,0,1,1,0,55,TRUE,0,0,Luke,Shaw,1,4,81,2321,35,443.5,535.6,273,8,442,125.4,6,0,10,7.2,51,286,,,,,
0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,33,0,5689,0,0,0,0,1,0,0,-2,2,4,54,TRUE,0,0,Marcos,Rojo,0,0,0,116,4,1.5,16.2,24,0,4,4.2,0,0,1,0.1,49,287,,,,,
0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,11,0,0,0,0,0,0,33,0,1142,0,0,0,4,1,0,0,-30,13,43,45,TRUE,0,0,Antonio,Valencia,0,0,16,450,5,99.1,59.8,3,1,90,16.2,2,0,2,0.7,64,288,,,,,
0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,16,0,0,0,0,0,0,33,0,57599,0,0,0,3,1,0,0,-176,243,419,56,FALSE,0,0,Matteo,Darmian,0,0,13,361,6,34.3,77.4,7,2,69,11.9,1,0,0,0.2,46,289,,,,,
0,22,0,0,0,2,0,0,17,5.3,1,0,0,2,1,0,0.7,0.6,0,0,0,45,0,0,4,0,0,0,0,4,0,33,0,3056,0,0,1,3,1,1,1,104,178,74,41,TRUE,0,0,Daley,Blind,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,50,290,,,,,
0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,15,0,0,0,0,0,0,33,0,8564,0,0,0,1,0,0,0,-26,16,42,43,FALSE,0,0,Eric,Bailly,0,0,14,566,12,3.1,113.6,8,0,99,12.6,1,1,0,1.3,50,291,,,,,
0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,12,0,0,0,0,0,0,33,0,9809,0,0,0,3,1,0,0,-446,42,488,42,TRUE,0,0,Victor,Lindelöf,1,1,80,2248,32,71.8,475.4,96,9,464,64.4,6,0,1,6.3,50,292,,,,,
0,60,0,0,0,12,0,2,46,5.1,0,0,0,0,1,0,2.8,18.8,0,0,0,90,0,1,7,0,0,0,0,5,0,33,0,101557,0,1,1,1,0,4,2,534,4752,4218,46,TRUE,0,0,Ashley,Young,2,3,67,2163,36,551.3,481.6,114,3,379,114.8,4,1,7,1.8,57,293,,,,,
0,44,0,0,2,25,1,6,35,21.5,0,0,0,0,0,0,4.5,23.2,1,0,0,90,0,0,1,0,0,0,0,8,0,33,0,509635,1,0,0,0,1,0,8,14715,22557,7842,52,TRUE,0,0,José Diogo,Dalot Teixeira,0,2,23,749,11,219,132.2,66,0,132,41.7,1,0,3,0.2,53,294,,,,,
0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2,0,0,0,0,0,0,33,0,6157,0,0,0,3,1,0,0,55,80,25,43,FALSE,0,0,Alexis,Sánchez,1,5,44,784,10,276.1,198.6,295,1,153,76.9,2,0,3,1.2,100,295,,,,,
0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,15,0,0,0,0,0,0,33,0,12484,0,0,0,1,0,0,0,-19,76,95,55,FALSE,0,0,Nemanja,Matic,1,0,54,2205,32,238.3,433,171,2,334,84.3,6,1,6,0.7,50,296,,,,,
0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,7,0,0,0,0,0,0,33,0,3341,0,0,0,1,0,0,0,37,79,42,56,TRUE,0,0,Juan,Mata,2,3,56,1059,12,336.2,191.8,224,5,223,75.4,5,0,2,1,61,297,,,,,
0,15,0,0,0,7,0,1,12,29.7,1,0,0,1,1,0,4.4,10,2,0,0,45,0,1,6,0,0,0,0,5,0,33,0,92459,2,1,0,0,2,4,1,-8220,750,8970,50,FALSE,0,0,Marouane,Fellaini,0,2,26,746,14,65.6,172.2,145,0,119,38.1,1,0,1,0.4,48,298,,,,,
0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2,0,0,0,0,0,0,33,0,294441,0,0,0,3,1,0,0,-3429,1230,4659,42,FALSE,0,0,Ander,Herrera,2,3,60,1270,16,215.8,381,224,6,282,82.2,5,0,3,0.6,50,299,,,,,
0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2,0,0,0,0,0,0,33,0,6306,0,0,0,3,1,0,0,4,47,43,48,FALSE,0,0,Jesse,Lingard,4,3,73,1395,21,266.3,281,368,5,244,91.4,3,0,2,2.8,67,300,,,,,
0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,10,0,0,0,0,0,0,33,0,6783,0,0,0,4,1,0,0,1,47,46,50,FALSE,0,0,Anthony,Martial,10,3,113,1381,19,458.8,511.2,683,13,358,165.1,5,0,2,3.8,72,301,,,,,
0,24,0,0,0,3,0,1,19,45.4,0,0,0,1,1,0,8.9,3.6,4,0,0,90,1,0,7,0,0,0,0,5,0,33,0,593356,2,0,4,1,0,40,2,85107,98815,13708,59,TRUE,0,0,Paul,Pogba,11,10,155,2467,32,678.2,943,1082,16,548,270.7,8,0,5,36.5,87,302,,,,,
1,48,0,0,1,25,0,9,39,12.4,1,0,0,1,3,0,3.5,21,1,0,0,70,0,0,4,0,0,0,0,3,0,33,0,16357,0,0,0,3,1,2,6,213,516,303,45,TRUE,0,0,Scott,McTominay,1,0,26,628,13,18.3,117.2,92,2,107,22.7,1,0,0,0.9,42,303,,,,,
0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2,0,0,0,0,0,0,33,0,2690,0,0,0,3,1,0,0,25,77,52,56,FALSE,0,0,Frederico,Rodrigues de Paula Santos,1,2,35,814,14,184.7,165,77,3,153,42.8,1,0,2,1.2,53,304,,,,,
0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,19,0,0,0,0,0,0,33,0,3271,0,0,0,0,2,0,0,-4,9,13,54,TRUE,0,0,Marcus,Rashford,10,7,117,1886,25,413.1,588.6,867,14,386,186.1,6,1,3,23.3,75,305,,,,,
0,25,0,0,0,21,1,0,20,0,0,0,0,0,0,0,1.5,15,0,0,0,90,0,0,19,0,0,0,0,7,0,33,2,384010,0,0,0,0,2,0,5,25485,31892,6407,54,TRUE,0,1,Romelu,Lukaku,12,1,108,1854,32,294.3,536.4,1005,14,350,183.7,4,0,4,4.2,108,306,,,,,
0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,19,0,0,0,0,0,0,33,0,43812,0,0,0,0,2,0,0,-53,212,265,57,TRUE,0,0,Robert,Elliot,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.1,43,307,,,,,
0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,10,0,0,0,0,0,0,33,0,1358,0,0,0,4,1,0,0,1,1,0,50,FALSE,0,0,Karl,Darlow,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.1,44,308,,,,,
0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,6,0,0,0,0,0,0,33,0,8192,0,0,0,0,2,0,0,-6,76,82,62,FALSE,0,0,Martin,Dubravka,0,0,110,2970,43,0,677.2,0,8,552,67.7,9,0,1,1,50,309,,,,,
0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,15,0,0,0,0,0,0,33,0,14269,0,0,0,1,0,0,0,-166,199,365,57,FALSE,0,0,DeAndre,Yedlin,1,2,63,2472,41,406.3,436.4,113,1,325,95.8,5,1,6,1.1,45,310,,,,,
0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,33,0,32796,0,0,0,0,1,0,0,-517,22,539,54,TRUE,0,0,Ciaran,Clark,3,0,42,857,15,25,293.2,105,4,194,42.6,2,0,1,0.2,45,311,,,,,
0,32,0,1,0,10,1,5,25,13.4,1,0,0,0,0,0,8,26.2,1,0,0,87,0,0,1,0,0,0,0,10,0,33,0,14496,2,0,0,0,1,40,3,2020,2328,308,59,TRUE,0,0,Jamaal,Lascelles,0,1,79,2385,32,46.4,547.4,90,7,461,68.7,8,0,4,3.3,47,312,,,,,
0,57,0,0,0,4,1,1,51,15.8,1,0,0,2,0,0,2.4,6.2,1,0,0,90,0,0,1,0,0,0,0,8,0,33,0,12569,3,0,2,0,1,2,2,290,550,260,54,TRUE,0,1,Paul,Dummett,0,0,51,1546,22,79.8,330.6,53,3,282,46.3,5,0,0,0.1,44,313,,,,,
0,3,1,0,0,3,0,0,2,14.5,0,0,0,1,3,0,1.8,3,1,0,0,45,1,1,11,0,0,0,0,2,0,33,0,1321,3,0,0,4,1,0,1,3,8,5,59,TRUE,0,0,Florian,Lejeune,0,0,35,1054,13,82.5,211.6,59,0,209,35.3,4,0,0,0.2,44,314,,,,,
0,61,0,0,0,11,0,10,55,4.6,0,0,1,2,1,0,2.2,17.4,0,0,0,90,0,1,10,0,1,0,0,1,0,33,0,2335,1,0,0,4,1,0,2,-11,14,25,48,FALSE,0,0,Javier,Manquillo,0,2,40,738,11,87,161.6,9,5,169,25.9,3,0,1,0.3,43,315,,,,,
0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,7,0,0,0,0,0,0,33,0,12065,0,0,0,1,0,0,0,-62,86,148,44,TRUE,0,0,Chancel,Mbemba,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.1,40,316,,,,,
0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,6,0,0,0,0,0,0,33,0,9072,0,0,0,0,2,0,0,97,136,39,43,FALSE,0,0,Matt,Ritchie,2,4,85,2477,35,797.3,544.2,404,5,387,174.6,8,0,8,0.6,58,317,,,,,
0,25,0,0,0,3,0,1,20,1.4,0,0,0,1,1,0,0.4,2,0,0,0,45,0,0,11,0,0,0,0,3,0,33,0,200219,0,2,1,4,1,1,0,-1588,2351,3939,39,TRUE,0,1,Jonjo,Shelvey,0,1,26,780,13,326.9,171.8,126,0,125,62.5,3,0,1,0.3,53,318,,,,,
0,28,0,0,0,21,1,5,24,0.1,1,0,0,0,0,0,3.5,13,0,0,0,90,0,0,1,0,0,0,0,4,0,33,0,33543,0,0,1,0,1,22,6,3226,3714,488,50,TRUE,0,0,Mohamed,Diamé,0,0,51,2052,32,76.1,291,170,0,194,53.9,6,0,3,0.1,48,319,,,,,
0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,10,0,0,0,0,0,0,33,0,59328,0,0,0,4,1,0,0,-457,598,1055,44,FALSE,0,0,Christian,Atsu,0,0,38,1208,14,236,168.4,243,0,118,64.7,5,0,2,0.1,51,320,,,,,
0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,33,0,384,0,0,0,0,1,0,0,-1,2,3,45,TRUE,0,0,Jacob,Murphy,0,1,16,296,8,31.1,53.6,22,0,50,10.7,1,0,0,0,47,321,,,,,
0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,7,0,0,0,0,0,0,33,0,3818,0,0,0,1,0,0,0,-20,9,29,40,TRUE,0,0,Mikel,Merino,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,50,322,,,,,
0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,7,0,0,0,0,0,0,33,0,5046,0,0,0,1,0,0,0,-1095,14,1109,45,TRUE,0,0,Isaac,Hayden,1,3,53,1442,20,235.8,323.4,184,4,232,74.4,5,1,3,1.9,44,323,,,,,
